snapshot,2020,2025,2030,2035,2040,2045
2019-03-04 00:00:00,30.145957223969983,0.036170939887797855,0.04421872806327351,0.046556753219345486,0.046181583669559045,0.0532701527195432
2019-03-04 01:00:00,32.24026943125728,0.03617535458107546,0.044219520981277356,0.04655710632370679,0.04618164998143078,0.05327015274768147
2019-03-04 02:00:00,34.33458163854458,0.03617976927435307,0.04422031389928121,0.0465574594280681,0.04618171629330252,0.05327015277581976
2019-03-04 03:00:00,36.42889384583187,0.03618418396763067,0.044221106817285055,0.0465578125324294,0.046181782605174256,0.05327015280395803
2019-03-04 04:00:00,37.68757894366403,0.03617990494165927,0.044220150122665586,0.04655739330609551,0.04618170513010953,0.05327015276839269
2019-03-04 05:00:00,38.94626404149618,0.036175625915687876,0.04421919342804612,0.04655697407976163,0.0461816276550448,0.053270152732827356
2019-03-04 06:00:00,40.204949139328335,0.036171346889716474,0.044218236733426654,0.04655655485342774,0.046181550179980074,0.05327015269726201
2019-03-04 07:00:00,26.812036283881998,0.03615700434692648,0.04421016538622625,0.04655142938354026,0.04618108592559494,0.053270152505395754
2019-03-04 08:00:00,13.419123428435661,0.03614266180413648,0.044202094039025835,0.04654630391365279,0.0461806216712098,0.05327015231352949
2019-03-04 09:00:00,0.026210572989318687,0.036128319261346485,0.04419402269182543,0.04654117844376531,0.046180157416824665,0.05327015212166323
2019-03-04 10:00:00,0.026204489115278395,0.03613026046537302,0.044194355075082105,0.04654138857571395,0.04618021320700454,0.05327015213236653
2019-03-04 11:00:00,0.0261984052412381,0.03613220166939956,0.04419468745833879,0.0465415987076626,0.04618026899718443,0.05327015214306983
2019-03-04 12:00:00,0.026192321367197808,0.036134142873426096,0.04419501984159546,0.04654180883961124,0.04618032478736431,0.05327015215377313
2019-03-04 13:00:00,0.03254580320506265,0.03614673510785758,0.044197692305386456,0.04654246734770393,0.046180515307788744,0.05327015219768428
2019-03-04 14:00:00,0.0388992850429275,0.03615932734228907,0.04420036476917746,0.046543125855796626,0.04618070582821319,0.053270152241595425
2019-03-04 15:00:00,0.04525276688079235,0.03617191957672056,0.04420303723296845,0.04654378436388932,0.046180896348637625,0.05327015228550658
